Type,Date,Lat,Lng
Medic,2/10/2015,47.558537,-122.401935
fire,2/10/2016,47.548883,-122.26228
Medic,2/10/2016,47.52412,-122.264611
Medic,2/10/2016,47.677477,-122.265581
fire,2/10/2016,47.54046,-122.280801
fire,2/10/2016,47.531573,-122.288109
fire,2/10/2016,47.618639,-122.28867
Medic,2/10/2016,47.560584,-122.288822
fire,2/10/2016,47.728365,-122.293639
fire,2/10/2016,47.611667,-122.296224
fire,2/10/2016,47.706687,-122.296233
fire,2/10/2016,47.725619,-122.30052
fire,2/10/2016,47.612945,-122.301244
fire,2/10/2016,47.621636,-122.304715
Medic,2/10/2016,47.605176,-122.306339
Medic,2/10/2016,47.604511,-122.306344
Medic,2/10/2016,47.661675,-122.307239
Medic,2/10/2016,47.607115,-122.310242
Medic,2/10/2016,47.606176,-122.310249
Medic,2/10/2016,47.615385,-122.311461
Medic,2/10/2016,47.661492,-122.31199
fire,2/10/2016,47.668766,-122.313019
Medic,2/10/2016,47.586939,-122.313481
Medic,2/10/2016,47.663106,-122.315263
Medic,2/10/2016,47.686021,-122.31754
Medic,2/10/2016,47.612963,-122.320762
fire,2/10/2016,47.58639,-122.321393
Medic,2/10/2016,47.579808,-122.321398
Medic,2/10/2016,47.596499,-122.322456
fire,2/10/2016,47.568074,-122.322674
fire,2/10/2016,47.616639,-122.323436
fire,2/10/2016,47.661344,-122.325108
fire,2/10/2016,47.661344,-122.325108
Medic,2/10/2016,47.606371,-122.325496
fire,2/10/2016,47.606584,-122.327007
Medic,2/10/2016,47.611348,-122.328514
Medic,2/10/2016,47.602985,-122.328535
fire,2/10/2016,47.606302,-122.330039
Medic,2/10/2016,47.600194,-122.330541
Medic,2/10/2016,47.600194,-122.330541
fire,2/10/2016,47.62197,-122.33091
fire,2/10/2016,47.665031,-122.332926
fire,2/10/2016,47.613235,-122.33331
fire,2/10/2016,47.610155,-122.333545
fire,2/10/2016,47.606801,-122.333562
Medic,2/10/2016,47.55406,-122.334215
fire,2/10/2016,47.551895,-122.334216
Medic,2/10/2016,47.665036,-122.335014
Medic,2/10/2016,47.599199,-122.335909
Medic,2/10/2016,47.613831,-122.341333
Medic,2/10/2016,47.613831,-122.341333
Medic,2/10/2016,47.619719,-122.342229
fire,2/10/2016,47.619839,-122.342391
Medic,2/10/2016,47.734129,-122.346823
Medic,2/10/2016,47.642085,-122.351707
Medic,2/10/2016,47.680378,-122.35531
fire,2/10/2016,47.630483,-122.356608
fire,2/10/2016,47.638383,-122.356754
Medic,2/10/2016,47.622113,-122.358155
Medic,2/10/2016,47.560739,-122.361545
fire,2/10/2016,47.560254,-122.362884
Medic,2/10/2016,47.725244,-122.364994
Medic,2/10/2016,47.675985,-122.366023
Medic,2/10/2016,47.697867,-122.367016
fire,2/10/2016,47.518178,-122.367277
fire,2/10/2016,47.632345,-122.369048
fire,2/10/2016,47.694252,-122.374105
Medic,2/10/2016,47.668667,-122.376214
Medic,2/10/2016,47.558988,-122.376234
Medic,2/10/2016,47.508214,-122.378771
Medic,2/10/2016,47.561944,-122.380504
Medic,2/10/2016,47.555218,-122.382886
Medic,2/10/2016,47.560296,-122.38416
Medic,2/10/2016,47.676435,-122.384284
fire,2/10/2016,47.667983,-122.38696
Medic,2/10/2016,47.671786,-122.387587
Medic,2/10/2016,47.52079,-122.390232
Medic,2/10/2016,47.636435,-122.399948
Medic,2/10/2016,47.650818,-122.413781
Medic,2/11/2014,47.677994,-122.262215
Medic,2/11/2014,47.535387,-122.267284
Medic,2/11/2014,47.565153,-122.267983
Medic,2/11/2014,47.66505,-122.269567
fire,2/11/2014,47.522213,-122.271401
fire,2/11/2014,47.522213,-122.271401
fire,2/11/2014,47.522213,-122.271401
fire,2/11/2014,47.519064,-122.272969
Medic,2/11/2014,47.546032,-122.27532
Medic,2/11/2014,47.665131,-122.28479
Medic,2/11/2014,47.524999,-122.287279
fire,2/11/2014,47.635429,-122.288203
Medic,2/11/2014,47.60799,-122.293514
Medic,2/11/2014,47.596499,-122.29632
Medic,2/11/2014,47.595541,-122.298643
Medic,2/11/2014,47.579911,-122.305449
Medic,2/11/2014,47.571924,-122.308253
Medic,2/11/2014,47.571924,-122.308253
fire,2/11/2014,47.625601,-122.308659
Medic,2/11/2014,47.588414,-122.309467
Medic,2/11/2014,47.548684,-122.309916
Medic,2/11/2014,47.616815,-122.311453
Medic,2/11/2014,47.714586,-122.312428
fire,2/11/2014,47.625376,-122.312589
Medic,2/11/2014,47.732149,-122.315237
fire,2/11/2014,47.658291,-122.319787
Medic,2/11/2014,47.624349,-122.321989
Medic,2/11/2014,47.607661,-122.322073
Medic,2/11/2014,47.604879,-122.324007
Medic,2/11/2014,47.609919,-122.324135
Medic,2/11/2014,47.610516,-122.324681
fire,2/11/2014,47.612989,-122.325458
fire,2/11/2014,47.613002,-122.325469
Medic,2/11/2014,47.710969,-122.326017
Medic,2/11/2014,47.6069,-122.329051
Medic,2/11/2014,47.694435,-122.329495
Medic,2/11/2014,47.600877,-122.330268
fire,2/11/2014,47.623417,-122.330437
Medic,2/11/2014,47.6002,-122.330547
fire,2/11/2014,47.605839,-122.331146
fire,2/11/2014,47.605839,-122.331146
Medic,2/11/2014,47.601718,-122.331581
Medic,2/11/2014,47.608561,-122.3321
fire,2/11/2014,47.623116,-122.333
fire,2/11/2014,47.600771,-122.334182
fire,2/11/2014,47.687047,-122.334366
Medic,2/11/2014,47.613308,-122.342432
fire,2/11/2014,47.696359,-122.344319
fire,2/11/2014,47.614242,-122.346
Medic,2/11/2014,47.723467,-122.348159
Medic,2/11/2014,47.63997,-122.349353
Medic,2/11/2014,47.567348,-122.353911
Medic,2/11/2014,47.672498,-122.359494
Medic,2/11/2014,47.633572,-122.362349
Medic,2/11/2014,47.650411,-122.362519
Medic,2/11/2014,47.561081,-122.378956
Medic,2/11/2014,47.669446,-122.37945
Medic,2/11/2014,47.690743,-122.381097
Medic,2/11/2014,47.66746,-122.399718
Medic,2/11/2014,47.652476,-122.40467
Medic,2/11/2015,47.521595,-122.264225
Medic,2/11/2015,47.564105,-122.283881
Medic,2/11/2015,47.551975,-122.287427
Medic,2/11/2015,47.708356,-122.289374
Medic,2/11/2015,47.571408,-122.291001
Medic,2/11/2015,47.595449,-122.292712
Medic,2/11/2015,47.604655,-122.294923
Medic,2/11/2015,47.672435,-122.295363
fire,2/11/2015,47.56377,-122.298463
Medic,2/11/2015,47.603387,-122.299967
fire,2/11/2015,47.642446,-122.301664
Medic,2/11/2015,47.665852,-122.301917
fire,2/11/2015,47.544504,-122.311233
Medic,2/11/2015,47.616446,-122.311456
Medic,2/11/2015,47.665133,-122.315236
Medic,2/11/2015,47.599189,-122.317223
Medic,2/11/2015,47.607218,-122.320752
fire,2/11/2015,47.603588,-122.322949
Medic,2/11/2015,47.609343,-122.325128
Medic,2/11/2015,47.708611,-122.325928
Medic,2/11/2015,47.601643,-122.327656
Medic,2/11/2015,47.602985,-122.328535
Medic,2/11/2015,47.616393,-122.329156
Medic,2/11/2015,47.618002,-122.329183
Medic,2/11/2015,47.600194,-122.330541
fire,2/11/2015,47.602114,-122.330809
Medic,2/11/2015,47.602165,-122.330856
fire,2/11/2015,47.609402,-122.332864
fire,2/11/2015,47.665031,-122.332926
Medic,2/11/2015,47.611707,-122.333447
Medic,2/11/2015,47.611707,-122.333447
Medic,2/11/2015,47.618693,-122.334256
Medic,2/11/2015,47.612136,-122.335373
Medic,2/11/2015,47.610214,-122.336683
Medic,2/11/2015,47.614071,-122.337773
fire,2/11/2015,47.612207,-122.338484
fire,2/11/2015,47.638126,-122.340848
fire,2/11/2015,47.610387,-122.341198
Medic,2/11/2015,47.705049,-122.343329
fire,2/11/2015,47.641433,-122.345044
fire,2/11/2015,47.616691,-122.346171
Medic,2/11/2015,47.683304,-122.346224
fire,2/11/2015,47.530041,-122.355054
fire,2/11/2015,47.719656,-122.355539
Medic,2/11/2015,47.725503,-122.355552
Medic,2/11/2015,47.564789,-122.357991
Medic,2/11/2015,47.623717,-122.360635
Medic,2/11/2015,47.625812,-122.360688
Medic,2/11/2015,47.533698,-122.363185
Medic,2/11/2015,47.690643,-122.363887
fire,2/11/2015,47.566537,-122.364363
Medic,2/11/2015,47.688747,-122.369387
Medic,2/11/2015,47.6622,-122.37146
fire,2/11/2015,47.648595,-122.376378
Medic,2/11/2015,47.696276,-122.38145
Medic,2/11/2015,47.51376,-122.383224
Medic,2/11/2015,47.670183,-122.384743
Medic,2/11/2015,47.588027,-122.386277
Medic,2/11/2015,47.671786,-122.387587
fire,2/11/2015,47.639131,-122.388601
Medic,2/11/2015,47.572041,-122.392087
Medic,2/11/2015,47.678779,-122.392971
Medic,2/11/2015,47.566564,-122.394811
Medic,2/11/2015,47.571008,-122.402818
Medic,2/11/2015,47.576877,-122.418622
Medic,2/11/2016,47.681952,-122.265909
Medic,2/11/2016,47.535387,-122.267284
Medic,2/11/2016,47.519875,-122.269051
fire,2/11/2016,47.65926,-122.273998
Medic,2/11/2016,47.566186,-122.28392
Medic,2/11/2016,47.558656,-122.285443
fire,2/11/2016,47.575876,-122.294881
Medic,2/11/2016,47.664451,-122.300909
Medic,2/11/2016,47.619171,-122.302547
Medic,2/11/2016,47.730624,-122.302894
fire,2/11/2016,47.586326,-122.302924
fire,2/11/2016,47.606165,-122.304752
Medic,2/11/2016,47.599258,-122.305807
Medic,2/11/2016,47.661689,-122.306525
fire,2/11/2016,47.650742,-122.308009
Medic,2/11/2016,47.694869,-122.309455
Medic,2/11/2016,47.725246,-122.312656
Medic,2/11/2016,47.620503,-122.312698
fire,2/11/2016,47.639991,-122.315997
fire,2/11/2016,47.612939,-122.319314
Medic,2/11/2016,47.704187,-122.323161
fire,2/11/2016,47.661339,-122.324036
Medic,2/11/2016,47.55456,-122.325378
Medic,2/11/2016,47.614089,-122.325514
fire,2/11/2016,47.571408,-122.325986
Medic,2/11/2016,47.632255,-122.326071
Medic,2/11/2016,47.616722,-122.32788
Medic,2/11/2016,47.602272,-122.327883
fire,2/11/2016,47.599968,-122.328965
Medic,2/11/2016,47.590311,-122.32905
fire,2/11/2016,47.547553,-122.329585
Medic,2/11/2016,47.602172,-122.330863
Medic,2/11/2016,47.623222,-122.333001
fire,2/11/2016,47.612701,-122.334021
Medic,2/11/2016,47.60641,-122.334739
Medic,2/11/2016,47.581888,-122.335125
Medic,2/11/2016,47.66358,-122.336161
fire,2/11/2016,47.607299,-122.337087
fire,2/11/2016,47.646884,-122.337556
fire,2/11/2016,47.606835,-122.338197
fire,2/11/2016,47.610972,-122.340465
fire,2/11/2016,47.611256,-122.34293
Medic,2/11/2016,47.70143,-122.344651
Medic,2/11/2016,47.613497,-122.346355
fire,2/11/2016,47.726864,-122.348012
Medic,2/11/2016,47.685489,-122.352425
Medic,2/11/2016,47.6198,-122.354138
Medic,2/11/2016,47.564789,-122.357991
Medic,2/11/2016,47.664383,-122.364196
Medic,2/11/2016,47.660753,-122.373603
Medic,2/11/2016,47.499234,-122.377343
Medic,2/11/2016,47.67025,-122.384743
Medic,2/11/2016,47.698616,-122.396248
Medic,2/11/2016,47.654056,-122.400899
Medic,2/11/2016,47.570373,-122.401663
Medic,2/12/2014,47.500491,-122.249759
Medic,2/12/2014,47.503659,-122.251622
Medic,2/12/2014,47.511126,-122.254703
fire,2/12/2014,47.51856,-122.261646
Medic,2/12/2014,47.515841,-122.26808
Medic,2/12/2014,47.522815,-122.269988
Medic,2/12/2014,47.706921,-122.280663
Medic,2/12/2014,47.534205,-122.28112
Medic,2/12/2014,47.713917,-122.285243
Medic,2/12/2014,47.560746,-122.286443
Medic,2/12/2014,47.557058,-122.290761
Medic,2/12/2014,47.592134,-122.291432
Medic,2/12/2014,47.536762,-122.293169
Medic,2/12/2014,47.614105,-122.293639
Medic,2/12/2014,47.683468,-122.293709
Medic,2/12/2014,47.584319,-122.294076
Medic,2/12/2014,47.562728,-122.294695
fire,2/12/2014,47.54404,-122.294745
Medic,2/12/2014,47.717995,-122.295993
Medic,2/12/2014,47.621516,-122.296106
Medic,2/12/2014,47.572163,-122.296173
Medic,2/12/2014,47.623153,-122.296667
Medic,2/12/2014,47.585484,-122.300306
fire,2/12/2014,47.711171,-122.301735
Medic,2/12/2014,47.655385,-122.307669
Medic,2/12/2014,47.618766,-122.311433
Medic,2/12/2014,47.525419,-122.314927
Medic,2/12/2014,47.610395,-122.316779
Medic,2/12/2014,47.597406,-122.317228
fire,2/12/2014,47.65985,-122.317742
Medic,2/12/2014,47.612177,-122.319348
fire,2/12/2014,47.605346,-122.319413
fire,2/12/2014,47.632674,-122.319997
fire,2/12/2014,47.708899,-122.320568
Medic,2/12/2014,47.588225,-122.321391
Medic,2/12/2014,47.623182,-122.323057
Medic,2/12/2014,47.704187,-122.323161
Medic,2/12/2014,47.699872,-122.324247
Medic,2/12/2014,47.604377,-122.325207
